ts,humidity,temp,datetime,pm2_5
1594543800,77.9000015258789,27.0,2020-07-12 08:50:00,69.6957298538372
1594544100,78.0,27.0,2020-07-12 08:55:00,70.25875149218706
1594544400,77.4000015258789,27.0,2020-07-12 09:00:00,70.25875149218706
1594544700,78.0,27.0,2020-07-12 09:05:00,68.85653563173537
1594545000,78.19999694824219,27.0,2020-07-12 09:10:00,70.25875149218706
1594545300,78.0,27.0,2020-07-12 09:15:00,70.3999547938763
1594545600,78.0999984741211,27.0,2020-07-12 09:20:00,69.13364198894133
1594545900,78.0,27.0,2020-07-12 09:25:00,68.57248610085304
1594546200,77.9000015258789,27.0,2020-07-12 09:30:00,66.61931821332875
1594546500,77.80000305175781,27.0,2020-07-12 09:35:00,67.45296308817849
1594546800,77.80000305175781,27.0,2020-07-12 09:40:00,68.01226039686158
1594547100,77.9000015258789,27.0,2020-07-12 09:45:00,68.01226039686158
1594547400,78.0,27.0,2020-07-12 09:50:00,66.61931821332875
1594547700,78.0999984741211,27.0,2020-07-12 09:55:00,68.57248610085304
1594548000,78.19999694824219,27.0,2020-07-12 10:00:00,63.30529176735347
1594548300,78.80000305175781,27.0,2020-07-12 10:05:00,67.45296308817849
1594548600,78.9000015258789,27.100000381469727,2020-07-12 10:10:00,68.57248610085304
1594548900,79.0,27.100000381469727,2020-07-12 10:15:00,70.25875149218706
1594549200,78.80000305175781,27.0,2020-07-12 10:20:00,69.13364198894133
1594549500,78.5,27.0,2020-07-12 10:25:00,70.25875149218706
1594549800,78.5,27.0,2020-07-12 10:30:00,69.6957298538372
1594550100,78.80000305175781,27.100000381469727,2020-07-12 10:35:00,63.30529176735347
1594550400,78.30000305175781,27.0,2020-07-12 10:40:00,63.30529176735347
1594550700,78.19999694824219,27.0,2020-07-12 10:45:00,63.30529176735347
1594551000,78.19999694824219,27.0,2020-07-12 10:50:00,63.30529176735347
1594551300,78.19999694824219,27.0,2020-07-12 10:55:00,63.30529176735347
1594551600,78.19999694824219,27.0,2020-07-12 11:00:00,61.66750987641196
1594551900,78.19999694824219,27.0,2020-07-12 11:05:00,62.75846880390263
1594552200,78.0,27.0,2020-07-12 11:10:00,63.58255092003036
1594552500,77.9000015258789,27.0,2020-07-12 11:15:00,63.03996123033391
1594552800,77.9000015258789,27.0,2020-07-12 11:20:00,63.30529176735347
1594553100,77.9000015258789,27.0,2020-07-12 11:25:00,65.78773454584976
1594553400,77.9000015258789,27.0,2020-07-12 11:30:00,67.45296308817849
1594553700,77.9000015258789,27.0,2020-07-12 11:35:00,68.01226039686158
1594554000,77.9000015258789,27.0,2020-07-12 11:40:00,68.85653563173537
1594554300,78.0,27.0,2020-07-12 11:45:00,69.6957298538372
1594554600,78.0,27.0,2020-07-12 11:50:00,70.25875149218706
1594554900,78.0999984741211,27.0,2020-07-12 11:55:00,72.6708769187676
1594555200,78.0999984741211,27.0,2020-07-12 12:00:00,70.25875149218706
1594555500,78.0999984741211,27.0,2020-07-12 12:05:00,75.53988074527248
1594555800,78.19999694824219,27.100000381469727,2020-07-12 12:10:00,70.25875149218706
1594556100,78.0999984741211,27.0,2020-07-12 12:15:00,70.96535580843468
1594556400,78.0,27.0,2020-07-12 12:20:00,72.6708769187676
1594556700,78.0999984741211,27.0,2020-07-12 12:25:00,85.0962126203211
1594557000,78.0999984741211,27.0,2020-07-12 12:30:00,89.02604266723006
1594557300,78.0999984741211,27.0,2020-07-12 12:35:00,70.96535580843468
1594557600,78.30000305175781,27.0,2020-07-12 12:40:00,67.45296308817849
1594557900,78.30000305175781,27.0,2020-07-12 12:45:00,78.01494334396631
1594558200,78.30000305175781,27.0,2020-07-12 12:50:00,70.96535580843468
1594558500,78.30000305175781,27.0,2020-07-12 12:55:00,77.27583738067682
1594558800,78.19999694824219,27.0,2020-07-12 13:00:00,73.81264498911027
1594559100,78.0999984741211,27.0,2020-07-12 13:05:00,77.27583738067682
1594559400,78.0,27.0,2020-07-12 13:10:00,80.49133519194191
1594559700,77.9000015258789,27.0,2020-07-12 13:15:00,81.5232653396167
1594560000,78.0999984741211,27.0,2020-07-12 13:20:00,70.25875149218706
1594560300,77.9000015258789,27.0,2020-07-12 13:25:00,73.81264498911027
1594560600,77.9000015258789,27.0,2020-07-12 13:30:00,76.12005248155802
1594560900,77.9000015258789,27.0,2020-07-12 13:35:00,70.82391732685657
1594561200,78.0,27.0,2020-07-12 13:40:00,88.4993514856063
1594561500,78.0,27.0,2020-07-12 13:45:00,62.75846880390263
1594561800,77.9000015258789,27.0,2020-07-12 13:50:00,63.30529176735347
1594562100,77.9000015258789,27.0,2020-07-12 13:55:00,67.45296308817849
1594562400,77.9000015258789,27.0,2020-07-12 14:00:00,78.14710199529796
1594562700,77.9000015258789,27.0,2020-07-12 14:05:00,72.6708769187676
1594563000,77.9000015258789,27.0,2020-07-12 14:10:00,70.82391732685657
1594563300,78.0,27.0,2020-07-12 14:15:00,70.96535580843468
1594563600,78.0,27.0,2020-07-12 14:20:00,68.57248610085304
1594563900,77.9000015258789,27.0,2020-07-12 14:25:00,70.82391732685657
1594564200,77.9000015258789,27.0,2020-07-12 14:30:00,67.45296308817849
1594564500,77.19999694824219,27.0,2020-07-12 14:35:00,70.96535580843468
1594564800,77.9000015258789,27.0,2020-07-12 14:40:00,70.96535580843468
1594565100,77.9000015258789,27.0,2020-07-12 14:45:00,73.81264498911027
1594565400,77.9000015258789,27.0,2020-07-12 14:50:00,72.10142092364023
1594565700,77.80000305175781,27.0,2020-07-12 14:55:00,70.3999547938763
1594566000,77.80000305175781,27.0,2020-07-12 15:00:00,70.96535580843468
1594566300,78.19999694824219,27.0,2020-07-12 15:05:00,70.96535580843468
1594566600,78.5999984741211,27.0,2020-07-12 15:10:00,78.14710199529796
1594566900,78.5999984741211,27.0,2020-07-12 15:15:00,72.6708769187676
1594567200,78.80000305175781,27.0,2020-07-12 15:20:00,64.13072720562816
1594567500,78.80000305175781,27.0,2020-07-12 15:25:00,63.30529176735347
1594567800,79.0,27.0,2020-07-12 15:30:00,63.30529176735347
1594568100,79.0,27.0,2020-07-12 15:35:00,68.01226039686158
1594568400,78.5,27.0,2020-07-12 15:40:00,70.25875149218706
1594568700,78.30000305175781,27.0,2020-07-12 15:45:00,70.25875149218706
1594569000,78.19999694824219,27.0,2020-07-12 15:50:00,68.01226039686158
1594569300,78.19999694824219,27.0,2020-07-12 15:55:00,70.25875149218706
1594569600,78.0999984741211,27.0,2020-07-12 16:00:00,65.78773454584976
1594569900,78.0999984741211,27.0,2020-07-12 16:05:00,66.61931821332875
1594570200,78.0999984741211,27.0,2020-07-12 16:10:00,67.45296308817849
1594570500,78.0,27.0,2020-07-12 16:15:00,74.67517594011429
1594570800,77.9000015258789,27.0,2020-07-12 16:20:00,72.6708769187676
1594571100,77.9000015258789,27.0,2020-07-12 16:25:00,70.96535580843468
1594571400,77.9000015258789,27.0,2020-07-12 16:30:00,70.68253768283508
1594571700,77.9000015258789,27.0,2020-07-12 16:35:00,73.81264498911027
1594572000,77.80000305175781,27.0,2020-07-12 16:40:00,68.57248610085304
1594572300,77.80000305175781,27.0,2020-07-12 16:45:00,70.25875149218706
1594572600,77.80000305175781,27.0,2020-07-12 16:50:00,71.53291449918208
1594572900,77.69999694824219,26.89999961853028,2020-07-12 16:55:00,88.8775170418246
1594573200,78.30000305175781,27.0,2020-07-12 17:00:00,80.49133519194191
1594573500,77.9000015258789,27.0,2020-07-12 17:05:00,73.81264498911027
1594573800,77.80000305175781,27.0,2020-07-12 17:10:00,78.73167651171876
1594574100,77.69999694824219,27.0,2020-07-12 17:15:00,84.05011052800188
1594574400,77.69999694824219,27.0,2020-07-12 17:20:00,70.25875149218706
1594574700,77.69999694824219,27.0,2020-07-12 17:25:00,85.551336752034
1594575000,77.69999694824219,27.0,2020-07-12 17:30:00,82.88362387768262
1594575300,77.80000305175781,27.0,2020-07-12 17:35:00,78.14710199529796
1594575600,77.9000015258789,27.0,2020-07-12 17:40:00,70.82391732685657
1594575900,77.9000015258789,27.0,2020-07-12 17:45:00,67.45296308817849
1594576200,77.80000305175781,27.0,2020-07-12 17:50:00,73.81264498911027
1594576500,77.80000305175781,27.0,2020-07-12 17:55:00,72.6708769187676
1594576800,77.80000305175781,27.0,2020-07-12 18:00:00,73.24128432556802
1594577100,77.9000015258789,27.0,2020-07-12 18:05:00,77.5710179785187
1594577400,78.0,26.89999961853028,2020-07-12 18:10:00,67.45296308817849
1594577700,78.0,27.0,2020-07-12 18:15:00,70.68253768283508
1594578000,78.19999694824219,27.0,2020-07-12 18:20:00,64.95820617407624
1594578300,78.30000305175781,27.0,2020-07-12 18:25:00,70.96535580843468
1594578600,78.30000305175781,27.0,2020-07-12 18:30:00,62.350157399777416
1594578900,78.80000305175781,27.0,2020-07-12 18:35:00,62.75846880390263
1594579200,78.4000015258789,26.89999961853028,2020-07-12 18:40:00,70.3999547938763
1594579500,78.30000305175781,27.0,2020-07-12 18:45:00,63.30529176735347
1594579800,78.0999984741211,27.0,2020-07-12 18:50:00,70.3999547938763
1594580100,78.0999984741211,27.0,2020-07-12 18:55:00,64.13072720562816
1594580400,78.0,26.89999961853028,2020-07-12 19:00:00,69.6957298538372
1594580700,77.9000015258789,27.0,2020-07-12 19:05:00,66.06944500064728
1594581000,78.0,27.0,2020-07-12 19:10:00,69.6957298538372
1594581300,78.0999984741211,26.89999961853028,2020-07-12 19:15:00,63.30529176735347
1594581600,78.19999694824219,27.0,2020-07-12 19:20:00,70.96535580843468
1594581900,78.30000305175781,27.0,2020-07-12 19:25:00,70.25875149218706
1594582200,78.30000305175781,27.0,2020-07-12 19:30:00,94.76239333759352
1594582500,78.19999694824219,27.0,2020-07-12 19:35:00,67.45296308817849
1594582800,78.0,26.89999961853028,2020-07-12 19:40:00,67.45296308817849
1594583100,77.9000015258789,27.0,2020-07-12 19:45:00,74.67517594011429
1594583400,77.80000305175781,27.0,2020-07-12 19:50:00,66.61931821332875
1594583700,77.69999694824219,26.89999961853028,2020-07-12 19:55:00,60.580122272375526
1594584000,77.9000015258789,27.0,2020-07-12 20:00:00,65.78773454584976
1594584300,77.80000305175781,26.89999961853028,2020-07-12 20:05:00,63.30529176735347
1594584600,77.9000015258789,27.0,2020-07-12 20:10:00,67.45296308817849
1594584900,77.9000015258789,27.0,2020-07-12 20:15:00,65.78773454584976
1594585200,77.69999694824219,27.0,2020-07-12 20:20:00,67.45296308817849
1594585500,77.69999694824219,27.0,2020-07-12 20:25:00,67.45296308817849
1594585800,77.69999694824219,27.0,2020-07-12 20:30:00,67.45296308817849
1594586100,77.69999694824219,27.0,2020-07-12 20:35:00,68.01226039686158
1594586400,77.69999694824219,27.0,2020-07-12 20:40:00,62.75846880390263
1594586700,77.69999694824219,27.0,2020-07-12 20:45:00,70.54121684796989
1594587000,77.5999984741211,27.0,2020-07-12 20:50:00,74.96563681629492
1594587300,77.5999984741211,27.0,2020-07-12 20:55:00,66.61931821332875
1594587600,77.5999984741211,27.0,2020-07-12 21:00:00,69.69572985383499
1594587900,77.5999984741211,26.89999961853028,2020-07-12 21:05:00,70.3999547938763
1594588200,77.69999694824219,27.0,2020-07-12 21:10:00,70.96535580843468
1594588500,77.69999694824219,27.0,2020-07-12 21:15:00,68.01226039686158
1594588800,78.0,27.0,2020-07-12 21:20:00,72.6708769187676
1594589100,78.0,27.0,2020-07-12 21:25:00,70.3999547938763
1594589400,77.9000015258789,27.0,2020-07-12 21:30:00,67.45296308817849
1594589700,77.9000015258789,27.0,2020-07-12 21:35:00,63.30529176735347
1594590000,77.80000305175781,27.0,2020-07-12 21:40:00,62.75846880390263
1594590300,77.80000305175781,27.0,2020-07-12 21:45:00,64.95820617407624
1594590600,77.80000305175781,27.0,2020-07-12 21:50:00,70.25875149218706
1594590900,77.5999984741211,27.0,2020-07-12 21:55:00,67.45296308817849
1594591200,77.5999984741211,27.0,2020-07-12 22:00:00,67.45296308817849
1594591500,77.5999984741211,27.0,2020-07-12 22:05:00,70.3999547938763
1594591800,77.5999984741211,27.0,2020-07-12 22:10:00,63.30529176735347
1594592100,77.5999984741211,27.0,2020-07-12 22:15:00,63.30529176735347
1594592400,77.5999984741211,26.89999961853028,2020-07-12 22:20:00,69.6957298538372
1594592700,77.69999694824219,27.0,2020-07-12 22:25:00,69.13364198894133
1594593000,77.69999694824219,27.0,2020-07-12 22:30:00,77.85894000961807
1594593300,77.69999694824219,26.89999961853028,2020-07-12 22:35:00,67.45296308817849
1594593600,78.0,26.89999961853028,2020-07-12 22:40:00,68.01226039686158
1594593900,77.9000015258789,27.0,2020-07-12 22:45:00,70.25875149218706
1594594200,77.9000015258789,26.89999961853028,2020-07-12 22:50:00,74.67517594011429
1594594500,77.80000305175781,26.89999961853028,2020-07-12 22:55:00,70.96535580843468
1594594800,77.69999694824219,26.89999961853028,2020-07-12 23:00:00,72.10142092364023
1594595100,77.80000305175781,27.0,2020-07-12 23:05:00,70.25875149218706
1594595400,77.69999694824219,26.89999961853028,2020-07-12 23:10:00,81.3807546295081
1594595700,77.69999694824219,26.89999961853028,2020-07-12 23:15:00,70.3999547938763
1594596000,77.5999984741211,26.89999961853028,2020-07-12 23:20:00,67.45296308817849
1594596300,77.69999694824219,27.0,2020-07-12 23:25:00,82.4153235357033
1594596600,77.69999694824219,26.89999961853028,2020-07-12 23:30:00,74.67517594011429
1594596900,77.80000305175781,27.0,2020-07-12 23:35:00,78.14710199529796
1594597200,77.80000305175781,26.89999961853028,2020-07-12 23:40:00,83.91834507043409
1594597500,78.0,26.89999961853028,2020-07-12 23:45:00,67.45296308817849
1594597800,78.4000015258789,27.0,2020-07-12 23:50:00,76.99338051220477
1594598100,78.4000015258789,27.0,2020-07-12 23:55:00,73.82002362227365
1594598400,78.19999694824219,26.89999961853028,2020-07-13 00:00:00,69.83669893037498
1594598700,78.30000305175781,26.89999961853028,2020-07-13 00:05:00,70.96535580843468
1594599000,78.5,26.89999961853028,2020-07-13 00:10:00,74.67517594011429
1594599300,78.69999694824219,27.0,2020-07-13 00:15:00,70.25875149218706
1594599600,78.4000015258789,27.0,2020-07-13 00:20:00,79.0281022277143
1594599900,78.0,26.89999961853028,2020-07-13 00:25:00,68.01226039686158
1594600200,77.80000305175781,26.89999961853028,2020-07-13 00:30:00,69.13364198894133
1594600500,77.69999694824219,26.89999961853028,2020-07-13 00:35:00,66.61931821332875
1594600800,77.80000305175781,26.89999961853028,2020-07-13 00:40:00,64.13072720562816
1594601100,77.9000015258789,26.89999961853028,2020-07-13 00:45:00,64.13072720562816
1594601400,77.9000015258789,27.0,2020-07-13 00:50:00,66.61931821332875
1594601700,77.80000305175781,27.0,2020-07-13 00:55:00,63.30529176735347
1594602000,77.80000305175781,27.0,2020-07-13 01:00:00,67.45296308817849
1594602300,77.80000305175781,27.0,2020-07-13 01:05:00,67.45296308817849
1594602600,77.69999694824219,26.89999961853028,2020-07-13 01:10:00,63.30529176735347
1594602900,77.69999694824219,27.0,2020-07-13 01:15:00,67.45296308817849
1594603200,77.80000305175781,27.0,2020-07-13 01:20:00,67.45296308817849
1594603500,77.69999694824219,26.89999961853028,2020-07-13 01:25:00,64.95820617407404
1594603800,77.5999984741211,26.89999961853028,2020-07-13 01:30:00,63.30529176735347
1594604100,77.5999984741211,26.89999961853028,2020-07-13 01:35:00,58.55686766054048
1594604400,77.5999984741211,26.89999961853028,2020-07-13 01:40:00,60.580122272375526
1594604700,77.5999984741211,26.89999961853028,2020-07-13 01:45:00,62.75846880390263
1594605000,77.69999694824219,26.89999961853028,2020-07-13 01:50:00,67.45296308817849
1594605300,77.80000305175781,27.0,2020-07-13 01:55:00,69.6957298538372
1594605600,77.69999694824219,26.89999961853028,2020-07-13 02:00:00,69.6957298538372
1594605900,77.69999694824219,26.89999961853028,2020-07-13 02:05:00,69.6957298538372
1594606200,77.80000305175781,26.89999961853028,2020-07-13 02:10:00,69.13364198894133
1594606500,77.80000305175781,26.89999961853028,2020-07-13 02:15:00,67.45296308817849
1594606800,77.80000305175781,26.89999961853028,2020-07-13 02:20:00,68.01226039686158
1594607100,77.9000015258789,26.89999961853028,2020-07-13 02:25:00,66.61931821332875
1594607400,77.9000015258789,26.89999961853028,2020-07-13 02:30:00,69.83669893037498
1594607700,78.19999694824219,26.89999961853028,2020-07-13 02:35:00,72.6708769187676
1594608000,78.0,26.89999961853028,2020-07-13 02:40:00,73.24128432556802
1594608300,78.30000305175781,26.89999961853028,2020-07-13 02:45:00,103.92155132038488
1594608600,78.19999694824219,26.89999961853028,2020-07-13 02:50:00,70.25875149218706
1594608900,78.0999984741211,26.89999961853028,2020-07-13 02:55:00,67.45296308817849
1594609200,78.0,26.89999961853028,2020-07-13 03:00:00,71.67586443208299
1594609500,77.80000305175781,26.89999961853028,2020-07-13 03:05:00,70.54121684796989
1594609800,77.80000305175781,26.89999961853028,2020-07-13 03:10:00,66.90172683878671
1594610100,77.9000015258789,27.0,2020-07-13 03:15:00,75.83107387360417
1594610400,77.80000305175781,26.89999961853028,2020-07-13 03:20:00,70.25875149218706
1594610700,77.69999694824219,26.89999961853028,2020-07-13 03:25:00,83.89937706631278
1594611000,77.69999694824219,26.89999961853028,2020-07-13 03:30:00,67.45296308817849
1594611300,77.69999694824219,26.89999961853028,2020-07-13 03:35:00,59.76933335395579
1594611600,77.69999694824219,26.89999961853028,2020-07-13 03:40:00,55.88630625744428
1594611900,77.80000305175781,26.89999961853028,2020-07-13 03:45:00,55.88630625744428
1594612200,77.9000015258789,26.89999961853028,2020-07-13 03:50:00,55.88630625744428
1594612500,78.19999694824219,26.89999961853028,2020-07-13 03:55:00,58.96052813913401
1594612800,78.30000305175781,26.89999961853028,2020-07-13 04:00:00,64.13072720562816
1594613100,78.5999984741211,26.89999961853028,2020-07-13 04:05:00,65.78773454584976
1594613400,78.5999984741211,27.0,2020-07-13 04:10:00,63.30529176735347
1594613700,78.5999984741211,26.89999961853028,2020-07-13 04:15:00,62.75846880390263
1594614000,78.0999984741211,26.89999961853028,2020-07-13 04:20:00,61.66750987641196
1594614300,78.0,26.89999961853028,2020-07-13 04:25:00,60.580122272375526
1594614600,77.80000305175781,26.89999961853028,2020-07-13 04:30:00,61.123370507802335
1594614900,77.69999694824219,26.89999961853028,2020-07-13 04:35:00,63.30529176735347
1594615200,77.5999984741211,26.89999961853028,2020-07-13 04:40:00,63.30529176735347
1594615500,77.69999694824219,27.0,2020-07-13 04:45:00,67.45296308817849
1594615800,77.5999984741211,26.89999961853028,2020-07-13 04:50:00,65.78773454584976
1594616100,77.5999984741211,26.89999961853028,2020-07-13 04:55:00,63.30529176735347
1594616400,77.5999984741211,26.89999961853028,2020-07-13 05:00:00,60.580122272375526
1594616700,77.5999984741211,26.89999961853028,2020-07-13 05:05:00,63.30529176735347
1594617000,77.5999984741211,26.89999961853028,2020-07-13 05:10:00,70.68253768283287
1594617300,77.5999984741211,26.89999961853028,2020-07-13 05:15:00,67.45296308817849
1594617600,77.69999694824219,27.0,2020-07-13 05:20:00,60.17447949763923
1594617900,77.5999984741211,26.89999961853028,2020-07-13 05:25:00,69.13364198894133
1594618200,77.5999984741211,26.89999961853028,2020-07-13 05:30:00,69.83669893037498
1594618500,77.5999984741211,26.89999961853028,2020-07-13 05:35:00,68.15252949843861
1594618800,77.9000015258789,27.0,2020-07-13 05:40:00,64.13072720562816
1594619100,77.69999694824219,26.89999961853028,2020-07-13 05:45:00,72.10142092364023
1594619400,77.80000305175781,26.89999961853028,2020-07-13 05:50:00,67.45296308817849
1594619700,77.80000305175781,26.89999961853028,2020-07-13 05:55:00,64.95820617407404
1594620000,77.80000305175781,26.89999961853028,2020-07-13 06:00:00,70.25875149218706
1594620300,77.69999694824219,26.89999961853028,2020-07-13 06:05:00,73.24128432556802
1594620600,78.4000015258789,27.0,2020-07-13 06:10:00,86.17408644589295
1594620900,77.80000305175781,27.0,2020-07-13 06:15:00,63.30529176735347
1594621200,77.69999694824219,26.89999961853028,2020-07-13 06:20:00,63.30529176735347
